1,225.252029418945,-364.109375,-0.29531854391098
2,225.233993530273,-367.609283447266,-0.29531854391098
3,223.025146484375,-385.143005371094,-179.570083618164
4,223.051406860352,-388.642913818359,-179.570083618164
5,223.077667236328,-392.142791748047,-179.570083618164
6,223.103927612305,-395.642700195312,-179.570083618164
7,262.913543701172,-384.843627929687,-179.570083618164
8,262.939788818359,-388.343536376953,-179.570083618164
9,262.966033935547,-391.843414306641,-179.570083618164
10,262.992309570313,-395.343322753906,-179.570083618164
11,181.216873168945,-367.956451416016,0.429921984672546
12,181.243118286133,-371.456359863281,0.429921984672546
13,181.269393920898,-374.956237792969,0.429921984672546
14,225.215957641602,-371.109283447266,-0.29531854391098
15,225.197906494141,-374.609222412109,-0.29531854391098
16,385.681976318359,-187.666717529297,90.5985794067383
17,389.181793212891,-187.630157470703,90.5985794067383
18,392.681579589844,-187.593612670898,90.5985794067383
19,386.098510742187,-228.160675048828,90.5985794067383
20,389.598297119141,-228.124114990234,90.5985794067383
21,393.098114013672,-228.08757019043,90.5985794067383
22,382.598663330078,-228.197021484375,90.5927047729492
23,381.331878662109,-115.404472351074,90.4330444335938
24,384.731231689453,-102.085189819336,90.439094543457
25,388.231109619141,-102.058380126953,90.439094543457
26,391.731018066406,-102.031539916992,90.439094543457
27,381.481750488281,-134.797973632813,90.4330444335938
28,384.981628417969,-134.771331787109,90.439094543457
29,388.481506347656,-134.744522094727,90.439094543457
30,391.981384277344,-134.717681884766,90.439094543457
31,384.639221191406,-90.0726089477539,90.439094543457
32,388.139099121094,-90.0457916259766,90.439094543457
33,391.638977050781,-90.0189590454102,90.439094543457
34,401.834533691406,-50.2775077819824,-89.5609130859375
35,405.334442138672,-50.2506904602051,-89.5609130859375
36,408.834289550781,-50.2238655090332,-89.5609130859375
37,412.334197998047,-50.1970405578613,-89.5609130859375
38,401.697143554688,-32.3590812683105,-89.5609130859375
39,405.197052001953,-32.3322639465332,-89.5609130859375
40,408.696899414062,-32.3054389953613,-89.5609130859375
41,412.196838378906,-32.2786140441895,-89.5609130859375
42,402.784515380859,-149.542175292969,-89.4014205932617
43,406.284332275391,-149.505615234375,-89.4014205932617
44,409.784118652344,-149.469055175781,-89.4014205932617
45,413.283966064453,-149.432479858398,-89.4014205932617
46,402.525451660156,-124.737937927246,-89.4014205932617
47,406.025268554687,-124.701377868652,-89.4014205932617
48,409.525054931641,-124.664810180664,-89.4014205932617
49,413.02490234375,-124.62825012207,-89.4014205932617
50,402.241607666016,-97.5579833984375,-89.4014205932617
51,405.741394042969,-97.5214233398438,-89.4014205932617
52,409.2412109375,-97.48486328125,-89.4014205932617
53,412.741058349609,-97.4482955932617,-89.4014205932617
54,86.7194671630859,16.9349842071533,-179.767364501953
55,86.7336730957031,13.4350147247314,-179.767364501953
56,86.7478866577148,9.93504333496094,-179.767364501953
57,86.7620849609375,6.43507242202759,-179.767364501953
58,-85.3325729370117,16.3326263427734,-179.923187255859
59,-85.3178863525391,12.8326435089111,-179.923187255859
60,-85.3131790161133,9.3326473236084,-179.923187255859
61,-85.3084945678711,5.83265066146851,-179.923187255859
62,384.874206542969,-120.771781921387,90.439094543457
63,388.374084472656,-120.744964599609,90.439094543457
64,391.873962402344,-120.718132019043,90.439094543457
65,385.899200439453,-208.86181640625,90.5985794067383
66,389.399017333984,-208.825256347656,90.5985794067383
67,392.898834228516,-208.788711547852,90.5985794067383
68,382.399353027344,-208.898162841797,90.5927047729492
69,181.995086669922,-385.451721191406,-179.498596191406
70,182.02571105957,-388.951599121094,-179.498596191406
71,182.05632019043,-392.451477050781,-179.498596191406
72,182.086975097656,-395.951324462891,-179.498596191406
73,11.3216371536255,-157.187927246094,-90.224853515625
74,7.82167053222656,-157.174179077148,-90.224853515625
75,4.32169675827026,-157.160446166992,-90.224853515625
76,-6.29937171936035,-187.988555908203,89.7751235961914
77,-9.79934501647949,-187.974822998047,89.7751235961914
78,-13.2993230819702,-187.961074829102,89.7751235961914
79,-16.7992973327637,-187.947341918945,89.7751235961914
80,-6.39592027664185,-212.588409423828,89.7751235961914
81,-9.89589309692383,-212.574676513672,89.7751235961914
82,-13.3958806991577,-212.560928344727,89.7751235961914
83,-16.8958549499512,-212.54719543457,89.7751235961914
84,11.4252319335938,-130.788070678711,-90.224853515625
85,7.92527866363525,-130.774322509766,-90.224853515625
86,4.42530488967896,-130.760589599609,-90.224853515625
87,11.5198097229004,-106.688217163086,-90.224853515625
88,8.01986026763916,-106.674468994141,-90.224853515625
89,4.5198860168457,-106.660736083984,-90.224853515625
90,-16.4051284790039,-87.5188064575195,89.7751617431641
91,-12.9051570892334,-87.5325393676758,89.7751617431641
92,-9.40518188476563,-87.5462799072266,89.7751617431641
93,-5.90521001815796,-87.5600204467773,89.7751617431641
94,-16.5303077697754,-119.41854095459,89.7751617431641
95,-13.0303363800049,-119.432273864746,89.7751617431641
96,-9.53035831451416,-119.446014404297,89.7751617431641
97,-6.03038644790649,-119.459754943848,89.7751617431641
98,-16.6350803375244,-146.11833190918,89.7751617431641
99,-13.1351079940796,-146.132064819336,89.7751617431641
100,-9.63513088226318,-146.145797729492,89.7751617431641
101,-6.13515853881836,-146.159545898438,89.7751617431641
102,4.68061351776123,-65.7067794799805,-90.224853515625
103,8.18058681488037,-65.7205200195313,-90.224853515625
104,11.6805601119995,-65.7342529296875,-90.224853515625
105,4.77872657775879,-40.7069854736328,-90.224853515625
